wpm,raw,accuracy,consistency,date,epoch,song,track uri,tempo (bpm),artist genres
113.52,124.72,96.15%,87.94%,20 Feb 2023  00:33,1676881980,no_matches,no_matches,no_matches,no_matches
121.52,139.91,92.57%,88.43%,19 Feb 2023  23:21,1676877660,Mood Ring,spotify:track:7rb4dcBfW0m1LQQcDCh4Hv,95.011,"art pop, metropopolis, nz pop, pop"
90.34,127.91,87.50%,83.70%,19 Feb 2023  17:08,1676855280,no_matches,no_matches,no_matches,no_matches
100.0,134.4,89.53%,82.02%,18 Feb 2023  20:40,1676781600,no_matches,no_matches,no_matches,no_matches
125.52,125.52,96.91%,84.43%,18 Feb 2023  20:40,1676781600,no_matches,no_matches,no_matches,no_matches
99.13,113.52,92.96%,83.25%,18 Feb 2023  20:28,1676780880,no_matches,no_matches,no_matches,no_matches
111.13,126.32,91.82%,81.84%,18 Feb 2023  20:21,1676780460,no_matches,no_matches,no_matches,no_matches
117.52,131.91,94.61%,85.75%,18 Feb 2023  20:20,1676780400,no_matches,no_matches,no_matches,no_matches
118.32,133.51,93.41%,85.75%,18 Feb 2023  14:32,1676759520,Sober,spotify:track:7eElVgPcxDqmgGrSwVFI74,107.901,"atl hip hop, hip hop, rap"
114.4,130.4,94.48%,83.24%,18 Feb 2023  14:31,1676759460,Perfect Places,spotify:track:7ARveOiD31w2Nq0n5FsSf8,104.41,"art pop, metropopolis, nz pop, pop"
123.2,141.6,92.66%,80.38%,18 Feb 2023  13:41,1676756460,no_matches,no_matches,no_matches,no_matches
99.93,106.33,97.76%,81.51%,18 Feb 2023  13:22,1676755320,no_matches,no_matches,no_matches,no_matches
125.52,133.51,96.43%,86.48%,18 Feb 2023  13:15,1676754900,no_matches,no_matches,no_matches,no_matches
127.91,131.91,97.01%,83.32%,18 Feb 2023  11:21,1676748060,no_matches,no_matches,no_matches,no_matches
123.92,130.31,98.16%,88.92%,18 Feb 2023  11:21,1676748060,no_matches,no_matches,no_matches,no_matches
92.74,143.1,84.44%,84.19%,18 Feb 2023  11:19,1676747940,no_matches,no_matches,no_matches,no_matches
129.51,141.51,94.92%,82.44%,18 Feb 2023  11:18,1676747880,Still Sane,spotify:track:5TRZnGsX49uCZkXxIbD7Ru,131.601,"art pop, metropopolis, nz pop, pop"
115.12,127.12,94.41%,78.63%,18 Feb 2023  11:16,1676747760,no_matches,no_matches,no_matches,no_matches
116.0,134.4,91.76%,84.66%,18 Feb 2023  11:15,1676747700,no_matches,no_matches,no_matches,no_matches
131.11,142.31,96.11%,83.06%,18 Feb 2023  10:15,1676744100,no_matches,no_matches,no_matches,no_matches
135.11,155.1,93.30%,88.54%,18 Feb 2023  08:09,1676736540,no_matches,no_matches,no_matches,no_matches
129.6,148.0,95.68%,82.32%,18 Feb 2023  07:56,1676735760,no_matches,no_matches,no_matches,no_matches
112.8,135.2,92.31%,87.25%,17 Feb 2023  21:17,1676697420,no_matches,no_matches,no_matches,no_matches
115.12,123.12,94.30%,79.83%,17 Feb 2023  19:39,1676691540,no_matches,no_matches,no_matches,no_matches
93.6,104.8,94.81%,73.40%,17 Feb 2023  19:39,1676691540,no_matches,no_matches,no_matches,no_matches
97.53,109.53,91.49%,81.86%,17 Feb 2023  18:58,1676689080,no_matches,no_matches,no_matches,no_matches
97.6,142.4,83.15%,81.57%,17 Feb 2023  15:11,1676675460,no_matches,no_matches,no_matches,no_matches
114.4,114.4,99.31%,77.24%,17 Feb 2023  06:59,1676645940,no_matches,no_matches,no_matches,no_matches
104.73,119.92,94.70%,77.50%,17 Feb 2023  06:35,1676644500,no_matches,no_matches,no_matches,no_matches
115.2,124.0,96.15%,81.16%,16 Feb 2023  17:44,1676598240,no_matches,no_matches,no_matches,no_matches
104.8,110.4,95.00%,78.69%,15 Feb 2023  19:42,1676518920,no_matches,no_matches,no_matches,no_matches
103.13,115.92,92.52%,72.57%,15 Feb 2023  19:21,1676517660,no_matches,no_matches,no_matches,no_matches
112.72,115.92,98.63%,72.83%,15 Feb 2023  18:50,1676515800,no_matches,no_matches,no_matches,no_matches
119.92,122.32,97.42%,81.08%,15 Feb 2023  18:49,1676515740,no_matches,no_matches,no_matches,no_matches
120.0,139.2,92.57%,72.07%,15 Feb 2023  18:49,1676515740,no_matches,no_matches,no_matches,no_matches
130.31,138.31,97.11%,75.71%,15 Feb 2023  18:49,1676515740,no_matches,no_matches,no_matches,no_matches
119.12,127.91,97.50%,84.44%,14 Feb 2023  23:30,1676446200,no_matches,no_matches,no_matches,no_matches
123.92,135.11,95.38%,78.56%,13 Feb 2023  19:45,1676346300,no_matches,no_matches,no_matches,no_matches
104.0,127.2,90.00%,81.35%,11 Feb 2023  21:24,1676179440,no_matches,no_matches,no_matches,no_matches
102.86,132.36,86.47%,81.31%,11 Feb 2023  21:24,1676179440,no_matches,no_matches,no_matches,no_matches
124.0,132.8,96.99%,80.63%,11 Feb 2023  09:13,1676135580,no_matches,no_matches,no_matches,no_matches
130.4,136.8,98.25%,84.37%,10 Feb 2023  15:47,1676072820,no_matches,no_matches,no_matches,no_matches
111.2,115.2,95.95%,76.63%,09 Feb 2023  16:57,1675990620,no_matches,no_matches,no_matches,no_matches
116.72,116.72,100.00%,86.23%,09 Feb 2023  15:12,1675984320,no_matches,no_matches,no_matches,no_matches
100.0,100.0,99.21%,65.29%,09 Feb 2023  15:12,1675984320,no_matches,no_matches,no_matches,no_matches
99.93,99.93,100.00%,83.80%,09 Feb 2023  15:09,1675984140,no_matches,no_matches,no_matches,no_matches
104.0,131.2,85.29%,73.30%,09 Feb 2023  15:08,1675984080,no_matches,no_matches,no_matches,no_matches
94.34,145.5,78.80%,79.28%,09 Feb 2023  15:08,1675984080,no_matches,no_matches,no_matches,no_matches
113.45,128.63,95.03%,86.62%,08 Feb 2023  21:45,1675921500,no_matches,no_matches,no_matches,no_matches
107.93,115.92,95.21%,65.53%,08 Feb 2023  21:44,1675921440,no_matches,no_matches,no_matches,no_matches
121.52,144.7,91.71%,88.10%,08 Feb 2023  14:30,1675895400,no_matches,no_matches,no_matches,no_matches
135.2,156.0,93.85%,91.12%,08 Feb 2023  14:29,1675895340,no_matches,no_matches,no_matches,no_matches
123.2,132.0,98.18%,83.74%,07 Feb 2023  17:39,1675820340,no_matches,no_matches,no_matches,no_matches
108.8,140.0,86.93%,80.45%,07 Feb 2023  17:36,1675820160,no_matches,no_matches,no_matches,no_matches
123.2,136.8,92.49%,83.59%,06 Feb 2023  20:41,1675744860,no_matches,no_matches,no_matches,no_matches
112.72,134.31,92.86%,86.48%,06 Feb 2023  20:40,1675744800,no_matches,no_matches,no_matches,no_matches
109.53,157.5,84.26%,84.81%,06 Feb 2023  20:39,1675744740,no_matches,no_matches,no_matches,no_matches
109.53,121.52,96.05%,87.07%,06 Feb 2023  19:03,1675738980,no_matches,no_matches,no_matches,no_matches
81.6,108.8,87.59%,74.76%,05 Feb 2023  22:49,1675666140,no_matches,no_matches,no_matches,no_matches
108.8,116.8,95.95%,81.18%,05 Feb 2023  22:49,1675666140,no_matches,no_matches,no_matches,no_matches
104.73,122.32,92.90%,82.10%,05 Feb 2023  21:58,1675663080,no_matches,no_matches,no_matches,no_matches
117.52,117.52,100.00%,86.99%,05 Feb 2023  21:40,1675662000,no_matches,no_matches,no_matches,no_matches
115.12,119.92,96.71%,77.54%,05 Feb 2023  21:39,1675661940,no_matches,no_matches,no_matches,no_matches
111.13,121.52,96.10%,85.14%,05 Feb 2023  21:03,1675659780,no_matches,no_matches,no_matches,no_matches
103.93,117.52,93.24%,84.36%,04 Feb 2023  16:26,1675556760,no_matches,no_matches,no_matches,no_matches
114.32,119.12,95.45%,73.28%,04 Feb 2023  15:11,1675552260,no_matches,no_matches,no_matches,no_matches
115.12,123.92,93.08%,74.04%,04 Feb 2023  15:10,1675552200,no_matches,no_matches,no_matches,no_matches
119.2,119.2,96.15%,77.03%,03 Feb 2023  17:25,1675473900,no_matches,no_matches,no_matches,no_matches
126.32,136.71,97.08%,82.51%,03 Feb 2023  17:13,1675473180,no_matches,no_matches,no_matches,no_matches
111.2,119.2,95.36%,79.98%,03 Feb 2023  17:12,1675473120,no_matches,no_matches,no_matches,no_matches
104.73,104.73,99.24%,82.30%,02 Feb 2023  18:43,1675392180,no_matches,no_matches,no_matches,no_matches
109.6,116.8,96.60%,83.25%,02 Feb 2023  18:39,1675391940,no_matches,no_matches,no_matches,no_matches
94.34,106.33,92.09%,73.43%,02 Feb 2023  18:39,1675391940,no_matches,no_matches,no_matches,no_matches
119.92,124.72,96.86%,83.92%,02 Feb 2023  18:38,1675391880,no_matches,no_matches,no_matches,no_matches
109.6,122.4,94.84%,82.45%,02 Feb 2023  18:24,1675391040,no_matches,no_matches,no_matches,no_matches
109.6,124.0,90.45%,77.43%,02 Feb 2023  18:24,1675391040,no_matches,no_matches,no_matches,no_matches
123.12,127.91,96.30%,82.05%,02 Feb 2023  18:23,1675390980,no_matches,no_matches,no_matches,no_matches
127.83,135.82,97.06%,83.68%,02 Feb 2023  18:22,1675390920,no_matches,no_matches,no_matches,no_matches
117.52,122.32,97.40%,81.02%,02 Feb 2023  18:21,1675390860,no_matches,no_matches,no_matches,no_matches
99.93,125.52,91.19%,76.69%,02 Feb 2023  16:57,1675385820,no_matches,no_matches,no_matches,no_matches
110.4,115.2,97.92%,84.88%,01 Feb 2023  23:13,1675321980,no_matches,no_matches,no_matches,no_matches
124.72,127.91,98.14%,83.52%,01 Feb 2023  20:36,1675312560,no_matches,no_matches,no_matches,no_matches
113.52,118.32,97.32%,84.64%,01 Feb 2023  19:12,1675307520,no_matches,no_matches,no_matches,no_matches
112.72,128.71,90.36%,77.03%,31 Jan 2023  19:09,1675220940,no_matches,no_matches,no_matches,no_matches
113.52,122.32,96.08%,85.15%,30 Jan 2023  22:38,1675147080,no_matches,no_matches,no_matches,no_matches
115.12,123.92,92.99%,82.60%,30 Jan 2023  14:52,1675119120,no_matches,no_matches,no_matches,no_matches
118.32,136.71,94.19%,85.81%,30 Jan 2023  14:41,1675118460,no_matches,no_matches,no_matches,no_matches
114.32,124.72,97.44%,81.49%,30 Jan 2023  14:28,1675117680,no_matches,no_matches,no_matches,no_matches
108.0,127.2,94.38%,84.07%,29 Jan 2023  21:40,1675057200,no_matches,no_matches,no_matches,no_matches
126.32,131.11,96.99%,85.82%,28 Jan 2023  22:13,1674972780,no_matches,no_matches,no_matches,no_matches
129.51,134.31,97.02%,86.88%,28 Jan 2023  22:12,1674972720,no_matches,no_matches,no_matches,no_matches
131.11,144.7,93.96%,82.75%,27 Jan 2023  21:44,1674884640,no_matches,no_matches,no_matches,no_matches
119.92,123.92,96.20%,78.11%,27 Jan 2023  18:30,1674873000,no_matches,no_matches,no_matches,no_matches
123.92,131.91,97.01%,85.02%,27 Jan 2023  17:53,1674870780,no_matches,no_matches,no_matches,no_matches
122.32,131.11,96.36%,82.43%,27 Jan 2023  17:53,1674870780,no_matches,no_matches,no_matches,no_matches
110.4,133.6,91.72%,81.82%,26 Jan 2023  21:35,1674797700,no_matches,no_matches,no_matches,no_matches
131.91,135.91,98.82%,89.98%,26 Jan 2023  21:34,1674797640,no_matches,no_matches,no_matches,no_matches
114.25,114.25,98.62%,86.04%,26 Jan 2023  20:33,1674793980,no_matches,no_matches,no_matches,no_matches
100.73,111.93,93.66%,78.57%,26 Jan 2023  20:32,1674793920,no_matches,no_matches,no_matches,no_matches
106.33,117.52,95.92%,84.55%,26 Jan 2023  17:57,1674784620,no_matches,no_matches,no_matches,no_matches
110.33,110.33,97.87%,62.19%,26 Jan 2023  17:51,1674784260,no_matches,no_matches,no_matches,no_matches
107.06,118.24,95.33%,82.87%,26 Jan 2023  17:23,1674782580,no_matches,no_matches,no_matches,no_matches
107.2,119.2,94.67%,81.03%,26 Jan 2023  16:14,1674778440,no_matches,no_matches,no_matches,no_matches
104.73,127.12,89.38%,81.04%,23 Jan 2023  18:12,1674526320,no_matches,no_matches,no_matches,no_matches
124.72,131.11,97.58%,82.12%,23 Jan 2023  16:27,1674520020,no_matches,no_matches,no_matches,no_matches
112.0,122.4,90.00%,69.26%,22 Jan 2023  21:07,1674450420,no_matches,no_matches,no_matches,no_matches
119.12,142.31,92.70%,88.14%,22 Jan 2023  20:53,1674449580,no_matches,no_matches,no_matches,no_matches
119.92,136.71,91.33%,82.70%,22 Jan 2023  20:53,1674449580,no_matches,no_matches,no_matches,no_matches
126.32,131.91,95.83%,82.08%,22 Jan 2023  20:52,1674449520,no_matches,no_matches,no_matches,no_matches
119.12,124.72,96.86%,77.73%,22 Jan 2023  18:47,1674442020,no_matches,no_matches,no_matches,no_matches
110.4,117.6,95.30%,72.14%,21 Jan 2023  20:14,1674360840,no_matches,no_matches,no_matches,no_matches
123.12,129.51,95.12%,77.73%,21 Jan 2023  18:56,1674356160,no_matches,no_matches,no_matches,no_matches
99.2,128.0,90.00%,88.31%,21 Jan 2023  17:03,1674349380,no_matches,no_matches,no_matches,no_matches
120.72,120.72,98.05%,80.05%,21 Jan 2023  17:03,1674349380,no_matches,no_matches,no_matches,no_matches
129.6,142.4,96.09%,81.02%,21 Jan 2023  14:12,1674339120,no_matches,no_matches,no_matches,no_matches
106.4,120.0,91.03%,76.50%,21 Jan 2023  10:25,1674325500,no_matches,no_matches,no_matches,no_matches
104.73,111.13,94.37%,81.56%,21 Jan 2023  09:44,1674323040,no_matches,no_matches,no_matches,no_matches
103.2,118.4,92.00%,79.67%,21 Jan 2023  09:20,1674321600,no_matches,no_matches,no_matches,no_matches
131.2,140.0,95.45%,82.82%,20 Jan 2023  22:07,1674281220,no_matches,no_matches,no_matches,no_matches
84.74,107.93,86.43%,66.20%,20 Jan 2023  21:40,1674279600,no_matches,no_matches,no_matches,no_matches
116.8,120.8,97.39%,69.80%,20 Jan 2023  21:09,1674277740,no_matches,no_matches,no_matches,no_matches
107.2,107.2,98.53%,79.28%,20 Jan 2023  19:59,1674273540,no_matches,no_matches,no_matches,no_matches
104.8,110.4,97.14%,83.10%,20 Jan 2023  19:53,1674273180,no_matches,no_matches,no_matches,no_matches
104.8,116.8,91.89%,80.12%,20 Jan 2023  19:48,1674272880,no_matches,no_matches,no_matches,no_matches
120.8,135.2,94.67%,87.25%,20 Jan 2023  19:34,1674272040,no_matches,no_matches,no_matches,no_matches
106.33,123.12,92.95%,80.20%,19 Jan 2023  19:46,1674186360,no_matches,no_matches,no_matches,no_matches
121.44,121.44,98.08%,76.76%,19 Jan 2023  18:31,1674181860,no_matches,no_matches,no_matches,no_matches
112.8,119.2,98.00%,79.02%,19 Jan 2023  17:46,1674179160,no_matches,no_matches,no_matches,no_matches
110.4,119.2,94.08%,82.03%,19 Jan 2023  17:44,1674179040,no_matches,no_matches,no_matches,no_matches
109.6,113.6,95.89%,80.34%,19 Jan 2023  17:19,1674177540,no_matches,no_matches,no_matches,no_matches
97.6,119.2,88.16%,79.98%,19 Jan 2023  00:27,1674116820,no_matches,no_matches,no_matches,no_matches
122.32,127.91,98.75%,81.04%,18 Jan 2023  23:32,1674113520,no_matches,no_matches,no_matches,no_matches
99.2,129.6,86.14%,77.03%,18 Jan 2023  23:17,1674112620,no_matches,no_matches,no_matches,no_matches
113.6,128.8,95.06%,82.05%,18 Jan 2023  19:41,1674099660,no_matches,no_matches,no_matches,no_matches
108.73,135.91,91.86%,82.60%,18 Jan 2023  18:07,1674094020,no_matches,no_matches,no_matches,no_matches
117.52,125.52,97.47%,81.70%,17 Jan 2023  22:56,1674024960,no_matches,no_matches,no_matches,no_matches
111.2,122.4,94.87%,76.76%,17 Jan 2023  22:54,1674024840,no_matches,no_matches,no_matches,no_matches
109.53,114.32,95.89%,81.07%,17 Jan 2023  22:47,1674024420,no_matches,no_matches,no_matches,no_matches
125.52,131.11,98.18%,84.08%,17 Jan 2023  22:46,1674024360,no_matches,no_matches,no_matches,no_matches
91.14,101.53,88.97%,66.20%,17 Jan 2023  21:21,1674019260,no_matches,no_matches,no_matches,no_matches
100.8,122.4,93.51%,78.23%,17 Jan 2023  21:04,1674018240,no_matches,no_matches,no_matches,no_matches
101.6,115.2,90.48%,76.38%,17 Jan 2023  19:03,1674010980,no_matches,no_matches,no_matches,no_matches
110.4,120.8,94.16%,78.52%,17 Jan 2023  19:02,1674010920,no_matches,no_matches,no_matches,no_matches
116.8,126.4,95.03%,81.22%,17 Jan 2023  19:02,1674010920,no_matches,no_matches,no_matches,no_matches
106.33,118.32,93.38%,69.55%,17 Jan 2023  18:41,1674009660,no_matches,no_matches,no_matches,no_matches
126.32,145.5,94.05%,82.07%,17 Jan 2023  18:14,1674008040,no_matches,no_matches,no_matches,no_matches
123.2,133.6,95.81%,79.03%,17 Jan 2023  17:42,1674006120,no_matches,no_matches,no_matches,no_matches
106.4,128.8,85.54%,75.87%,17 Jan 2023  00:06,1673942760,no_matches,no_matches,no_matches,no_matches
114.4,119.2,95.42%,77.30%,16 Jan 2023  20:18,1673929080,no_matches,no_matches,no_matches,no_matches
122.4,140.8,94.32%,86.99%,16 Jan 2023  19:48,1673927280,no_matches,no_matches,no_matches,no_matches
121.52,126.32,96.32%,84.65%,16 Jan 2023  19:47,1673927220,no_matches,no_matches,no_matches,no_matches
106.33,132.71,87.50%,80.66%,16 Jan 2023  19:46,1673927160,no_matches,no_matches,no_matches,no_matches
108.8,122.4,90.06%,77.57%,16 Jan 2023  19:46,1673927160,no_matches,no_matches,no_matches,no_matches
128.0,132.8,97.02%,77.13%,16 Jan 2023  19:45,1673927100,no_matches,no_matches,no_matches,no_matches
103.13,123.92,90.51%,76.02%,16 Jan 2023  19:44,1673927040,no_matches,no_matches,no_matches,no_matches
115.12,115.12,97.96%,74.13%,16 Jan 2023  19:44,1673927040,no_matches,no_matches,no_matches,no_matches
134.4,145.6,96.17%,81.02%,16 Jan 2023  19:37,1673926620,no_matches,no_matches,no_matches,no_matches
112.0,131.2,95.15%,78.49%,15 Jan 2023  22:01,1673848860,no_matches,no_matches,no_matches,no_matches
114.4,132.8,92.22%,82.38%,15 Jan 2023  21:36,1673847360,no_matches,no_matches,no_matches,no_matches
120.0,136.8,91.33%,83.29%,15 Jan 2023  21:05,1673845500,no_matches,no_matches,no_matches,no_matches
112.8,116.8,96.00%,80.34%,15 Jan 2023  20:08,1673842080,no_matches,no_matches,no_matches,no_matches
123.2,132.0,95.81%,75.49%,15 Jan 2023  20:07,1673842020,no_matches,no_matches,no_matches,no_matches
124.8,137.6,94.80%,84.21%,15 Jan 2023  20:07,1673842020,no_matches,no_matches,no_matches,no_matches
121.6,127.2,96.88%,84.07%,15 Jan 2023  19:48,1673840880,no_matches,no_matches,no_matches,no_matches
91.2,112.0,87.16%,79.78%,15 Jan 2023  14:40,1673822400,no_matches,no_matches,no_matches,no_matches
111.13,122.32,94.12%,88.02%,15 Jan 2023  14:32,1673821920,no_matches,no_matches,no_matches,no_matches
119.2,124.0,98.06%,78.90%,15 Jan 2023  14:31,1673821860,no_matches,no_matches,no_matches,no_matches
119.2,125.6,97.48%,84.67%,15 Jan 2023  10:46,1673808360,no_matches,no_matches,no_matches,no_matches
107.13,121.52,94.77%,88.02%,15 Jan 2023  10:09,1673806140,no_matches,no_matches,no_matches,no_matches
118.32,124.72,95.51%,83.24%,15 Jan 2023  10:09,1673806140,no_matches,no_matches,no_matches,no_matches
115.92,124.72,92.50%,72.90%,15 Jan 2023  10:08,1673806080,no_matches,no_matches,no_matches,no_matches
124.0,133.6,95.24%,79.59%,15 Jan 2023  09:49,1673804940,no_matches,no_matches,no_matches,no_matches
115.92,122.32,98.69%,84.73%,14 Jan 2023  19:35,1673753700,no_matches,no_matches,no_matches,no_matches
100.0,112.8,92.25%,87.28%,14 Jan 2023  19:20,1673752800,no_matches,no_matches,no_matches,no_matches
106.4,121.6,94.81%,76.28%,14 Jan 2023  18:12,1673748720,no_matches,no_matches,no_matches,no_matches
118.32,133.51,97.01%,86.53%,14 Jan 2023  18:11,1673748660,no_matches,no_matches,no_matches,no_matches
118.4,129.6,93.90%,86.04%,14 Jan 2023  17:12,1673745120,no_matches,no_matches,no_matches,no_matches
132.8,160.0,91.00%,87.55%,14 Jan 2023  17:11,1673745060,no_matches,no_matches,no_matches,no_matches
113.6,123.2,94.27%,78.82%,12 Jan 2023  21:25,1673587500,no_matches,no_matches,no_matches,no_matches
125.52,135.11,94.22%,80.01%,12 Jan 2023  21:19,1673587140,no_matches,no_matches,no_matches,no_matches
117.6,132.0,93.37%,75.43%,12 Jan 2023  21:19,1673587140,no_matches,no_matches,no_matches,no_matches
129.6,138.4,96.55%,85.30%,12 Jan 2023  21:11,1673586660,no_matches,no_matches,no_matches,no_matches
103.13,119.92,92.72%,78.10%,12 Jan 2023  20:35,1673584500,no_matches,no_matches,no_matches,no_matches
109.53,122.32,93.59%,72.40%,12 Jan 2023  20:34,1673584440,no_matches,no_matches,no_matches,no_matches
100.8,107.2,95.59%,85.78%,11 Jan 2023  21:34,1673501640,no_matches,no_matches,no_matches,no_matches
106.4,121.6,94.16%,80.05%,11 Jan 2023  20:04,1673496240,no_matches,no_matches,no_matches,no_matches
116.0,128.0,94.48%,85.02%,11 Jan 2023  19:33,1673494380,no_matches,no_matches,no_matches,no_matches
132.0,138.4,98.84%,86.62%,11 Jan 2023  15:34,1673480040,no_matches,no_matches,no_matches,no_matches
112.72,129.51,93.83%,84.07%,08 Jan 2023  18:27,1673231220,no_matches,no_matches,no_matches,no_matches
115.92,132.71,95.18%,83.35%,08 Jan 2023  18:27,1673231220,no_matches,no_matches,no_matches,no_matches
139.11,143.1,98.32%,92.85%,08 Jan 2023  18:24,1673231040,no_matches,no_matches,no_matches,no_matches
111.93,126.32,92.59%,78.04%,08 Jan 2023  14:09,1673215740,no_matches,no_matches,no_matches,no_matches
127.12,132.71,97.60%,83.64%,08 Jan 2023  14:09,1673215740,no_matches,no_matches,no_matches,no_matches
120.72,139.11,92.00%,82.39%,08 Jan 2023  14:08,1673215680,no_matches,no_matches,no_matches,no_matches
112.8,128.8,92.68%,85.26%,07 Jan 2023  19:12,1673147520,no_matches,no_matches,no_matches,no_matches
120.0,120.0,99.34%,76.41%,07 Jan 2023  19:12,1673147520,no_matches,no_matches,no_matches,no_matches
123.92,138.31,95.38%,81.85%,07 Jan 2023  17:17,1673140620,no_matches,no_matches,no_matches,no_matches
126.32,131.11,98.17%,84.89%,07 Jan 2023  17:16,1673140560,no_matches,no_matches,no_matches,no_matches
118.32,125.52,95.57%,84.16%,07 Jan 2023  17:16,1673140560,no_matches,no_matches,no_matches,no_matches
112.0,122.4,93.63%,75.37%,07 Jan 2023  15:18,1673133480,no_matches,no_matches,no_matches,no_matches
